author,date,headline,graf,graf_id,year_won,category
Sonia Nazario,2002-10-02,"Enrique's Journey- Defeated Seven Times, a Boy Again Faces 'the Beast'","Finally, he stops, doubled over, panting.",77,2003,Features
Sonia Nazario,2002-10-02,"Enrique's Journey- Defeated Seven Times, a Boy Again Faces 'the Beast'","He is not sure why, but he has survived La Arrocera. Maybe it was his extra caution, maybe it was his decision to run, maybe it was his attempt to lie flat and hide atop the boxcar, which delayed his getting off the train and gave the bandits an opportunity to target migrants ahead of him.",78,2003,Features
Sonia Nazario,2002-10-02,"Enrique's Journey- Defeated Seven Times, a Boy Again Faces 'the Beast'",He is desperate for water. He spots a house.,79,2003,Features
Sonia Nazario,2002-10-02,"Enrique's Journey- Defeated Seven Times, a Boy Again Faces 'the Beast'","The people inside are not likely to give him any. Chiapas is fed up with Central American immigrants, says Hugo Angeles Cruz, a professor and migration expert at El Colegio de la Frontera Sur in Tapachula. They are poorer than Mexicans, and they are seen as backward and ignorant. People think they bring disease, prostitution and crime and take away jobs. Some cannot be trusted. People in Chiapas talk of being robbed by migrants with guns and knives. They tell of an older woman who welcomed an immigrant into her home and was beaten to death with an iron pipe.",80,2003,Features
Sonia Nazario,2002-10-02,"Enrique's Journey- Defeated Seven Times, a Boy Again Faces 'the Beast'","Boys like Enrique are called ""stinking undocumented."" They are cursed, taunted. Dogs are set upon them. Barefoot children throw rocks at them. Some use slingshots. ""Go to work."" ""Get out! Get out!""",81,2003,Features
Sonia Nazario,2002-10-02,"Enrique's Journey- Defeated Seven Times, a Boy Again Faces 'the Beast'","Drinking water can be impossible to come by. Migrants filter ditch sewage through T-shirts. Finding food can be just as difficult. Enrique is counting: In some places, people at seven of every 10 houses turn him away.",82,2003,Features
Sonia Nazario,2002-10-02,"Enrique's Journey- Defeated Seven Times, a Boy Again Faces 'the Beast'","""No,"" they say. ""We haven't cooked today. We don't have any tortillas. Try somewhere else.""",83,2003,Features
Sonia Nazario,2002-10-02,"Enrique's Journey- Defeated Seven Times, a Boy Again Faces 'the Beast'","""No, boy, we don't have anything here.""",84,2003,Features
Sonia Nazario,2002-10-02,"Enrique's Journey- Defeated Seven Times, a Boy Again Faces 'the Beast'",Sometimes it is worse. People in the houses turn the immigrants in.,85,2003,Features
Sonia Nazario,2002-10-02,"Enrique's Journey- Defeated Seven Times, a Boy Again Faces 'the Beast'","Enrique sees another migrant who has managed to make it around La Arrocera. He, too, needs water badly, but he doesn't dare ask. He is afraid of walking into a trap. To immigrants, begging in Chiapas is like walking up to a loaded gun.",86,2003,Features
Sonia Nazario,2002-10-02,"Enrique's Journey- Defeated Seven Times, a Boy Again Faces 'the Beast'","""I'll go,"" Enrique says. ""If they catch someone, it will be me.""",87,2003,Features
Sonia Nazario,2002-10-02,"Enrique's Journey- Defeated Seven Times, a Boy Again Faces 'the Beast'","He approaches a house and speaks softly, his head slightly bowed. ""I'm hungry. Can you spare a taco? Some water?"" The woman inside sees injuries from the train-top beating he took during his last attempt to go north. ""What happened?"" she asks. She gives him water, bread and beans.",88,2003,Features
Sonia Nazario,2002-10-02,"Enrique's Journey- Defeated Seven Times, a Boy Again Faces 'the Beast'",The other migrant comes nearer. She gives him food too.,89,2003,Features
Sonia Nazario,2002-10-02,"Enrique's Journey- Defeated Seven Times, a Boy Again Faces 'the Beast'",A horn blows. Enrique runs to the tracks. Other immigrants who have survived La Arrocera come out of the bushes. They sprint alongside the train and reach for the ladders on the freight cars.,90,2003,Features
Sonia Nazario,2002-10-02,"Enrique's Journey- Defeated Seven Times, a Boy Again Faces 'the Beast'",Enrique climbs up onto a hopper. The train picks up speed.,91,2003,Features
Sonia Nazario,2002-10-02,"Enrique's Journey- Defeated Seven Times, a Boy Again Faces 'the Beast'","For the moment, he relaxes.",92,2003,Features
Sonia Nazario,2002-10-02,"Enrique's Journey- Defeated Seven Times, a Boy Again Faces 'the Beast'","The Iron Worm squeaks, groans and clanks--black tankers, rust-colored boxcars and gray hoppers winding north on a single track that parallels the Pacific coast. Off to the right are hillsides covered with coffee plants. Cornstalks grow up against the rails. The train moves through a sea of plantain trees, lush and tropical.",93,2003,Features
Sonia Nazario,2002-10-02,"Enrique's Journey- Defeated Seven Times, a Boy Again Faces 'the Beast'","By early afternoon, it is 105 degrees. Enrique's palms burn when he holds on to the hopper. He risks riding no-hands. Finally, he strips off his shirt and sits on it. The locomotive blows warm diesel smoke. People burn trash by the rails, sending up more heat and a searing stench. Enrique's head throbs. The sun stings in his eyes, and his skin tingles. He moves around the car, chasing patches of shade. For a while, he stands on a narrow ledge at the end of a fuel tanker. It is just inches above the wheels.",94,2003,Features
Sonia Nazario,2002-10-02,"Enrique's Journey- Defeated Seven Times, a Boy Again Faces 'the Beast'","He cannot let himself fall asleep; one good shake of the train, and he would tumble off.",95,2003,Features
Sonia Nazario,2002-10-02,"Enrique's Journey- Defeated Seven Times, a Boy Again Faces 'the Beast'","Moreover, street gangsters, some deported from Los Angeles, prowl the train tops looking for sleepers. Many of the migrants huddle together, hoping for safety in numbers. They watch for anyone with tattoos, especially gangsters who have skulls inked around their ankles--one skull, police say, for every person they have killed. Their brutality is legendary. Immigrants tell of nine gangsters who hurled a man off their train, then forced two boys to have sex together or be thrown off too.",96,2003,Features
Sonia Nazario,2002-10-02,"Enrique's Journey- Defeated Seven Times, a Boy Again Faces 'the Beast'","Some migrants nap on their feet, using belts or shirts to strap themselves to posts at the ends of the hoppers. Others struggle to stay awake. They take amphetamines, slap their own faces, do squats, talk to one another and sing. At 4 a.m. the train sounds like a chorus.",97,2003,Features
Sonia Nazario,2002-10-02,"Enrique's Journey- Defeated Seven Times, a Boy Again Faces 'the Beast'","Today, Enrique is terrified of another beating. Every time someone new jumps onto his car, he tenses. Fear, he realizes, helps to keep him awake, so he decides to induce it. He climbs to the top of the tank car and takes a running leap. With arms spread, as if he were flying, he jumps to one swaying boxcar, then to another. Some have 4-to-5-foot gaps. Others are 9 feet apart.",98,2003,Features
Sonia Nazario,2002-10-02,"Enrique's Journey- Defeated Seven Times, a Boy Again Faces 'the Beast'","The train passes into northern Chiapas. Mountains draw closer. Plantain fields soften into cow pastures. Enrique's train slows to a crawl. As the sun sets, he hears crickets begin their music and join the immigrant chorus.",99,2003,Features
Sonia Nazario,2002-10-02,"Enrique's Journey- Defeated Seven Times, a Boy Again Faces 'the Beast'","The train nears San Ramon, close to the northern state line. It is past midnight now, and the judicial police are probably asleep. Train crews say this is where the police stage their biggest shakedowns. One conductor says the officers, 15 at a time, stop the trains. They grab fleeing migrants by their shirts. The conductor has heard them say: ""If you move, I'll kill you. I'll break you in two."" Then, ""Give us what you've got, or we send you back.""",100,2003,Features
Sonia Nazario,2002-10-02,"Enrique's Journey- Defeated Seven Times, a Boy Again Faces 'the Beast'","At nearby Arriaga, the chief of the judicial police, or Agencia Federal de Investigacion, denies that his agents stop trains in San Ramon and rob immigrants. The chief, Sixto Juarez, suggests that any robbing is done by gangsters or bandits who impersonate judicial officers.",101,2003,Features
Sonia Nazario,2002-10-02,"Enrique's Journey- Defeated Seven Times, a Boy Again Faces 'the Beast'","Enrique greets the dawn without incident. He puts Chiapas behind him. He still has far to go, but he has faced the beast eight times now, and he has lived through it.",102,2003,Features
Sonia Nazario,2002-10-02,"Enrique's Journey- Defeated Seven Times, a Boy Again Faces 'the Beast'","It is an achievement, and he is proud of it.",103,2003,Features
Sonia Nazario,2002-10-02,"Enrique's Journey- Defeated Seven Times, a Boy Again Faces 'the Beast'","Around noon, he reaches Ixtepec, a southern crossroads in Oaxaca, the next state north, 285 miles into Mexico. As his train squeals to a stop, migrants jump down and look for houses where they can beg for a drink and a bite to eat. La bestia might be behind them, but most are still afraid. Two of them are too frightened to go into town. They offer Enrique 20 pesos and ask him to buy food. If he will bring it back, they will share it with him.",104,2003,Features
Sonia Nazario,2002-10-02,"Enrique's Journey- Defeated Seven Times, a Boy Again Faces 'the Beast'","He takes off his yellow shirt, stained and smelling of diesel smoke. Underneath he wears a white one. He puts it on over the dirty one. Maybe he can pass for someone who lives here. He resolves not to panic if he sees a policeman, and to walk as if he knows where he is going.",105,2003,Features
Sonia Nazario,2002-10-02,"Enrique's Journey- Defeated Seven Times, a Boy Again Faces 'the Beast'","He takes the pesos and walks down the main street, past a bar, a store, a bank and a pharmacy. He stops at a barber shop. His hair is curly and far too long. It is an easy tip-off. People here tend to have straighter hair.",106,2003,Features
Sonia Nazario,2002-10-02,"Enrique's Journey- Defeated Seven Times, a Boy Again Faces 'the Beast'",He strides purposefully inside.,107,2003,Features
Sonia Nazario,2002-10-02,"Enrique's Journey- Defeated Seven Times, a Boy Again Faces 'the Beast'","""¡Orale, jefe!"" he says, using a phrase Oaxacans favor. ""Hey, chief!"" He mutes his flat, Central American accent and speaks softly and singsongy, like a Oaxacan. He asks for a short crop, military style. He pays with the last of his own money, careful not to call it pisto, as they do back home. That means alcohol up here.",108,2003,Features
Sonia Nazario,2002-10-02,"Enrique's Journey- Defeated Seven Times, a Boy Again Faces 'the Beast'","He is mindful about what else he says. Migra agents trip people up by asking if the Mexican flag has five stars (the Honduran flag has, but the Mexican flag has none), or by demanding the name of the mortar used to make salsa (molcajete, a uniquely Mexican word), or inquiring how much someone weighs. If he replies in pounds, he is from Central America. In Mexico, people use kilos.",109,2003,Features
Sonia Nazario,2002-10-02,"Enrique's Journey- Defeated Seven Times, a Boy Again Faces 'the Beast'","In Guatemala, soda is called agua. Here in Mexico, agua is water. A jacket is a chamarra, not a chumpa. A T-shirt is a playera, not a blusa. At one point, Enrique glances into a store window and sees his reflection. It is the first time he has looked at his face since he was beaten. He recoils from what he sees. Scars and bruises. Black and blue. One eyelid droops.",110,2003,Features
Sonia Nazario,2002-10-02,"Enrique's Journey- Defeated Seven Times, a Boy Again Faces 'the Beast'",It stops him.,111,2003,Features
Sonia Nazario,2002-10-02,"Enrique's Journey- Defeated Seven Times, a Boy Again Faces 'the Beast'","He was 5 years old when his mother left him. Now he is almost another person. In the window glass, he sees a battered young man, scrawny and disfigured.",112,2003,Features
Sonia Nazario,2002-10-02,"Enrique's Journey- Defeated Seven Times, a Boy Again Faces 'the Beast'","It angers him, and it steels his determination to push northward.",113,2003,Features
Sonia Nazario,2002-10-04,"Enrique's Journey- Inspired by Faith, the Poor Rush Forth to Offer Food","From the top of his rolling freight car, Enrique sees a figure of Christ.",1,2003,Features
Sonia Nazario,2002-10-04,"Enrique's Journey- Inspired by Faith, the Poor Rush Forth to Offer Food","In the fields of Veracruz state, among farmers and their donkeys piled with sugar cane, rises a mountain. It towers over the train he is riding. At the summit stands a statue of Jesus. It is 60 feet tall, dressed in white, with a pink tunic.",2,2003,Features
Sonia Nazario,2002-10-04,"Enrique's Journey- Inspired by Faith, the Poor Rush Forth to Offer Food",The statue stretches out both arms. They reach toward Enrique and his fellow wayfarers on top of their rolling freight cars.,3,2003,Features
Sonia Nazario,2002-10-04,"Enrique's Journey- Inspired by Faith, the Poor Rush Forth to Offer Food",Some stare silently. Others whisper a prayer.,4,2003,Features
Sonia Nazario,2002-10-04,"Enrique's Journey- Inspired by Faith, the Poor Rush Forth to Offer Food","It is early April 2000, and they have made it nearly a third of the way up the length of Mexico, a handful of immigrants, riding on boxcars, tank cars and hoppers. Enrique is 17. He is one of an estimated 48,000 Central American and Mexican children who go to the United States alone every year. Many are searching for their mothers, who have left for El Norte to find work and never come back.",5,2003,Features
Sonia Nazario,2002-10-04,"Enrique's Journey- Inspired by Faith, the Poor Rush Forth to Offer Food","Many credit religious faith for their progress. They pray on top of the train cars. At stops, they kneel along the tracks, asking God for help and guidance. They ask him to keep them alive until they reach El Norte. They ask him to protect them against bandits, who rob and beat them; police, who shake them down; and la migra, the Mexican immigration authorities, who deport them.",6,2003,Features
Sonia Nazario,2002-10-04,"Enrique's Journey- Inspired by Faith, the Poor Rush Forth to Offer Food","Many carry small Bibles, wrapped in plastic bags to keep them dry. On the pages, in the margins, they scrawl the names and addresses of the people who help them. The police often check the bindings for money to steal, the migrants say, but usually hand the Bibles back.",7,2003,Features
Sonia Nazario,2002-10-04,"Enrique's Journey- Inspired by Faith, the Poor Rush Forth to Offer Food","Some pages are particularly worn. The one that offers the 23rd Psalm, for instance: ""Yea, though I walk through the valley of the shadow of death, I will fear no evil: for thou art with me; thy rod and thy staff they comfort me.""",8,2003,Features
Sonia Nazario,2002-10-04,"Enrique's Journey- Inspired by Faith, the Poor Rush Forth to Offer Food","Or the 91st Psalm: ""There shall no evil befall thee, neither shall any plague come nigh thy dwelling. For he shall give his angels charge over thee, to keep thee in all thy ways.""",9,2003,Features
Sonia Nazario,2002-10-04,"Enrique's Journey- Inspired by Faith, the Poor Rush Forth to Offer Food","Some migrants rely on a special prayer, ""La Oracion a las Tres Divinas Personas""--a prayer to the Holy Trinity. It has seven sentences--short enough to recite in a moment of danger. If they rush the words, God will not mind.",10,2003,Features
Sonia Nazario,2002-10-04,"Enrique's Journey- Inspired by Faith, the Poor Rush Forth to Offer Food","That night, Enrique climbs to the top of a boxcar. In the starlight, he sees a man on his knees, bending over his Bible, praying.",11,2003,Features
Sonia Nazario,2002-10-04,"Enrique's Journey- Inspired by Faith, the Poor Rush Forth to Offer Food",Enrique climbs back down.,12,2003,Features
Sonia Nazario,2002-10-04,"Enrique's Journey- Inspired by Faith, the Poor Rush Forth to Offer Food","He does not turn to God for help. With all the sins he has committed, he thinks he has no right to ask God for anything.",13,2003,Features
Sonia Nazario,2002-10-04,"Enrique's Journey- Inspired by Faith, the Poor Rush Forth to Offer Food","FOR THE RECORD: Enrique's Journey--Chapter 4 of the six-part series, published Friday in Section A, described Teotihuacan in Mexico as an Aztec metropolis. The Aztecs adopted the site as a ceremonial ground and gave it its modern name, but it originated and peaked as a metropolis during the pre-Aztec period.",14,2003,Features
Sonia Nazario,2002-10-04,"Enrique's Journey- Inspired by Faith, the Poor Rush Forth to Offer Food",What he receives are gifts.,15,2003,Features
Sonia Nazario,2002-10-04,"Enrique's Journey- Inspired by Faith, the Poor Rush Forth to Offer Food","Enrique expects the worst. Riding trains through the state of Chiapas, which immigrants call ""the beast,"" has taught him that any upraised hand might hurl a stone. But here in the states of Oaxaca and Veracruz, he discovers that people are friendly. ""It's just the way we are,"" says Jorge Zarif Zetuna Curioca, a legislator from Ixtepec.",16,2003,Features
Sonia Nazario,2002-10-04,"Enrique's Journey- Inspired by Faith, the Poor Rush Forth to Offer Food","Perhaps not everyone is that way, but there is a widespread generosity of spirit. Many residents say it is rooted in the Zapotec and Mixtec indigenous cultures. Besides, some say, giving is a good way to protest Mexico's policies against illegal immigration.",17,2003,Features
Sonia Nazario,2002-10-04,"Enrique's Journey- Inspired by Faith, the Poor Rush Forth to Offer Food","Not long after seeing the statue of Jesus, Enrique is alone on a hopper. Night has fallen, and as the train passes through a tiny town, it blows its soulful horn. He looks over the side. More than a dozen people, mostly women and children, are rushing out of their houses along the tracks, clutching small bundles.",18,2003,Features
Sonia Nazario,2002-10-04,"Enrique's Journey- Inspired by Faith, the Poor Rush Forth to Offer Food",Some of the migrants grow afraid. Will these people throw rocks? They lie low on top of the train. Enrique sees a woman and a boy run up alongside his hopper,19,2003,Features
Sonia Nazario,2002-10-04,"Enrique's Journey- Inspired by Faith, the Poor Rush Forth to Offer Food","""¡Orale, chavo! Here, boy!"" they shout.",20,2003,Features
Sonia Nazario,2002-10-04,"Enrique's Journey- Inspired by Faith, the Poor Rush Forth to Offer Food",They toss up a roll of crackers. It is the first gift.,21,2003,Features
Sonia Nazario,2002-10-04,"Enrique's Journey- Inspired by Faith, the Poor Rush Forth to Offer Food","Enrique reaches out. He grabs with one hand, but holds tightly to the hopper with the other. The roll of crackers flies several feet away, bounces off the car and thumps to the ground.",22,2003,Features
Sonia Nazario,2002-10-04,"Enrique's Journey- Inspired by Faith, the Poor Rush Forth to Offer Food","Now women and children on both sides of the tracks are throwing bundles to the immigrants on the tops of the cars. They run quickly and aim carefully, mostly in silence, trying hard not to miss.",23,2003,Features
Sonia Nazario,2002-10-04,"Enrique's Journey- Inspired by Faith, the Poor Rush Forth to Offer Food","""¡Alli va uno! There's one!""",24,2003,Features
Sonia Nazario,2002-10-04,"Enrique's Journey- Inspired by Faith, the Poor Rush Forth to Offer Food",Enrique looks down. There are the same woman and boy. They are heaving a blue plastic bag. This time the bundle lands squarely in his arms.,25,2003,Features
Sonia Nazario,2002-10-04,"Enrique's Journey- Inspired by Faith, the Poor Rush Forth to Offer Food","""¡Gracias! ¡Adios!"" he says into the darkness. He isn't sure the strangers, who pass by in a flash, even heard him.",26,2003,Features
Sonia Nazario,2002-10-04,"Enrique's Journey- Inspired by Faith, the Poor Rush Forth to Offer Food",He opens the bag. Inside are half a dozen rolls of bread.,27,2003,Features
Sonia Nazario,2002-10-04,"Enrique's Journey- Inspired by Faith, the Poor Rush Forth to Offer Food","Enrique is stunned by the generosity. In many places where the train slows in Veracruz, at a curve or to pass through a village, people give. Sometimes 20 or 30 people stream out of their homes along the rails and toward the train. They smile, then shout and throw food.",28,2003,Features
Sonia Nazario,2002-10-04,"Enrique's Journey- Inspired by Faith, the Poor Rush Forth to Offer Food","The towns of Encinar, Fortin de las Flores, Cuichapa and Presidio are particularly known for their kindness. These are unlikely places for people to be giving food to strangers. A World Bank study in 2000 found that 42.5% of Mexico's 100 million people live on $2 or less a day. Here, in rural areas, 30% of children 5 and younger eat so little that their growth is stunted, and the people who live in humble houses along the rails are often the poorest.",29,2003,Features
Sonia Nazario,2002-10-04,"Enrique's Journey- Inspired by Faith, the Poor Rush Forth to Offer Food","Families throw sweaters, tortillas, bread and plastic bottles filled with lemonade. A baker, his hands coated with flour, throws his extra loaves. A seamstress throws bags filled with sandwiches. A teenager throws bananas. A store owner throws animal crackers, day-old pastries and half-liter bottles of water.",30,2003,Features
Sonia Nazario,2002-10-04,"Enrique's Journey- Inspired by Faith, the Poor Rush Forth to Offer Food","A young man, Leovardo Santiago Flores, throws oranges in November, when they are plentiful, and watermelons and pineapples in July. A stooped woman, Maria Luisa Mora Martin, more than 100 years old, who was reduced to eating the bark of her plantain tree during the Mexican Revolution, forces her knotted hands to fill bags with tortillas, beans and salsa so her daughter, Soledad Vasquez, 70, can run down a rocky slope and heave them onto a train.",31,2003,Features
Sonia Nazario,2002-10-04,"Enrique's Journey- Inspired by Faith, the Poor Rush Forth to Offer Food","""If I have one tortilla, I give half away,"" one of the food throwers says. ""I know God will bring me more.""",32,2003,Features
Sonia Nazario,2002-10-04,"Enrique's Journey- Inspired by Faith, the Poor Rush Forth to Offer Food","Another: ""I don't like to feel that I have eaten and they haven't.""",33,2003,Features
Sonia Nazario,2002-10-04,"Enrique's Journey- Inspired by Faith, the Poor Rush Forth to Offer Food","Still others: ""When you see these people, it moves you. It moves you. Can you imagine how far they've come?""",34,2003,Features
Sonia Nazario,2002-10-04,"Enrique's Journey- Inspired by Faith, the Poor Rush Forth to Offer Food","""God says, when I saw you naked, I clothed you. When I saw you hungry, I gave you food. That is what God teaches.""",35,2003,Features
Sonia Nazario,2002-10-04,"Enrique's Journey- Inspired by Faith, the Poor Rush Forth to Offer Food","""It feels good to give something that they need so badly.""",36,2003,Features
Sonia Nazario,2002-10-04,"Enrique's Journey- Inspired by Faith, the Poor Rush Forth to Offer Food","""I figure when I die, I can't take anything with me. So why not give?""",37,2003,Features
Sonia Nazario,2002-10-04,"Enrique's Journey- Inspired by Faith, the Poor Rush Forth to Offer Food","""What if someday something bad happens to us? Maybe someone will extend a hand to us.""",38,2003,Features
Sonia Nazario,2002-10-04,"Enrique's Journey- Inspired by Faith, the Poor Rush Forth to Offer Food","Enrique is hungry, but he fears that the half-dozen rolls from the food throwers might be all there is to his good fortune, so he stashes them for later.",39,2003,Features
Sonia Nazario,2002-10-04,"Enrique's Journey- Inspired by Faith, the Poor Rush Forth to Offer Food","In little more than an hour, the train nears a town: Cordoba.",40,2003,Features
Sonia Nazario,2002-10-04,"Enrique's Journey- Inspired by Faith, the Poor Rush Forth to Offer Food","The cargo is beginning to change. It is valuable and more easily damaged--Volkswagens, Fords and Chryslers. Security guards check the freight cars, catch every rider they can and hand them over to authorities. More important, says Cuauhtemoc Gonzalez Flores, an official of the Transportacion Ferroviaria Mexicana railroad, if a migrant falls and is injured or killed, it costs $8 a minute to stop the train, often for hours, until investigators arrive.",41,2003,Features
Sonia Nazario,2002-10-04,"Enrique's Journey- Inspired by Faith, the Poor Rush Forth to Offer Food","A sewage stream appears by the tracks. Cordoba is getting close. The immigrants finish their water, because it is hard to run fast holding bottles. They tie sweaters or extra shirts around their waists. Enrique grabs his bag of bread. About 10 p.m., he smells a familiar cue: a coffee-roasting factory next to the red brick station. As the train slows, he leaps and flees.",42,2003,Features
Sonia Nazario,2002-10-04,"Enrique's Journey- Inspired by Faith, the Poor Rush Forth to Offer Food",He sits on a sidewalk one block north of the station. Two police officers approach.,43,2003,Features
Sonia Nazario,2002-10-04,"Enrique's Journey- Inspired by Faith, the Poor Rush Forth to Offer Food",His odds are better if he does not bolt. He tucks his bread into a crevice. He swallows his fright and tries to look unconcerned.,44,2003,Features
Sonia Nazario,2002-10-04,"Enrique's Journey- Inspired by Faith, the Poor Rush Forth to Offer Food","The officers, in navy blue uniforms, walk straight up to him.",45,2003,Features
Sonia Nazario,2002-10-04,"Enrique's Journey- Inspired by Faith, the Poor Rush Forth to Offer Food","He does not move, even flinch. Cops can sense fear. They can tell if someone is illegal. You have to be calm, he says to himself. You can't look afraid or hide. You have to look right at them.",46,2003,Features
Sonia Nazario,2002-10-04,"Enrique's Journey- Inspired by Faith, the Poor Rush Forth to Offer Food","Unlike food throwers, the police do not bear gifts. They pull out pistols.",47,2003,Features
Sonia Nazario,2002-10-04,"Enrique's Journey- Inspired by Faith, the Poor Rush Forth to Offer Food","""If you run, I'll shoot you,"" one says, aiming at Enrique's chest.",48,2003,Features
Sonia Nazario,2002-10-04,"Enrique's Journey- Inspired by Faith, the Poor Rush Forth to Offer Food","They take him and two younger boys, sitting nearby, to a cavernous railroad shed, where seven other officers are holding 20 migrants.",49,2003,Features
Sonia Nazario,2002-10-04,"Enrique's Journey- Inspired by Faith, the Poor Rush Forth to Offer Food",It is a full-scale sweep.,50,2003,Features
Sonia Nazario,2002-10-04,"Enrique's Journey- Inspired by Faith, the Poor Rush Forth to Offer Food","They line up the immigrants against a wall. ""Take everything out of your pockets.""",51,2003,Features
Sonia Nazario,2002-10-04,"Enrique's Journey- Inspired by Faith, the Poor Rush Forth to Offer Food","Only a bribe, Enrique knows, will keep him from being deported back to Central America. He has 30 pesos, about $3, that he earned lifting rocks and sweeping near the tracks in Tierra Blanca. He prays it will be enough.",52,2003,Features
Sonia Nazario,2002-10-04,"Enrique's Journey- Inspired by Faith, the Poor Rush Forth to Offer Food",One officer pats him down and says to empty his pockets.,53,2003,Features
Sonia Nazario,2002-10-04,"Enrique's Journey- Inspired by Faith, the Poor Rush Forth to Offer Food","Enrique drops his belt, a Raiders cap and the 30 pesos. He glances at his fellow migrants. Each is standing behind a little pile of belongings.",54,2003,Features
Sonia Nazario,2002-10-04,"Enrique's Journey- Inspired by Faith, the Poor Rush Forth to Offer Food","""¡Salganse! ¡Vayanse, ya! Get out! Leave!""",55,2003,Features
Sonia Nazario,2002-10-04,"Enrique's Journey- Inspired by Faith, the Poor Rush Forth to Offer Food","He will not be deported. But he pauses. He screws up his courage. ""Can I get my things back, my money?""",56,2003,Features
Sonia Nazario,2002-10-04,"Enrique's Journey- Inspired by Faith, the Poor Rush Forth to Offer Food","""What money?"" the officer replies. ""Forget about it, unless you want to have your trip stop here.""",57,2003,Features
Sonia Nazario,2002-10-04,"Enrique's Journey- Inspired by Faith, the Poor Rush Forth to Offer Food",Enrique turns his back and walks away.,58,2003,Features
Sonia Nazario,2002-10-04,"Enrique's Journey- Inspired by Faith, the Poor Rush Forth to Offer Food","Even in Veracruz, where strangers can be so kind, the authorities cannot be trusted. The chief of state police in nearby Fortin de las Flores will not comment on the incident.",59,2003,Features
Sonia Nazario,2002-10-04,"Enrique's Journey- Inspired by Faith, the Poor Rush Forth to Offer Food","Exhausted, Enrique retrieves his bag of bread, climbs onto a flatbed truck and sleeps. At dawn, he hears a train. He trots alongside a freight car and clambers aboard, holding his bread.",60,2003,Features
Sonia Nazario,2002-10-04,"Enrique's Journey- Inspired by Faith, the Poor Rush Forth to Offer Food","The tracks, smoother now, begin to climb. It grows cooler. The train passes 60-foot stalks of bamboo. It rolls through putrid white smoke from a Kimberly-Clark factory that turns sugar cane pulp into Kleenex and toilet paper.",61,2003,Features
Sonia Nazario,2002-10-04,"Enrique's Journey- Inspired by Faith, the Poor Rush Forth to Offer Food","In Orizaba, the train changes crews. Enrique asks a man standing near the tracks, ""Can you give me one peso to buy some food?"" The man inquires about his scars. They are from a beating little more than a week ago on top of a train. He gives Enrique 15 pesos, about $1.50.",62,2003,Features
Sonia Nazario,2002-10-04,"Enrique's Journey- Inspired by Faith, the Poor Rush Forth to Offer Food","Enrique runs to buy soda and cheese to go with his bread. He looks north and sees snow-covered Pico de Orizaba, the highest summit in Mexico. Now it will turn icy cold, especially at night, much different from the steamy lowlands. Enrique begs two sweaters. Before the train pulls out, he runs from car to car, looking into the hollows at the ends of the hoppers, where riders occasionally discard clothing. In one, he finds a blanket.",63,2003,Features
Sonia Nazario,2002-10-04,"Enrique's Journey- Inspired by Faith, the Poor Rush Forth to Offer Food","As the train starts, Enrique shares his cheese, soda and rolls with two other boys, also headed for the United States. One is 13. The other is 17. Silently, Enrique thanks the food throwers again for the bread.",64,2003,Features
Sonia Nazario,2002-10-04,"Enrique's Journey- Inspired by Faith, the Poor Rush Forth to Offer Food","He relishes the camaraderie: how riders take care of one another, pass along what they know, divide what they have. Camaraderie often means survival. ""I could get to the north faster alone,"" he figures, ""but I might not make it.""",65,2003,Features
Sonia Nazario,2002-10-04,"Enrique's Journey- Inspired by Faith, the Poor Rush Forth to Offer Food","The mountains close in. Enrique invites the two boys to share his blanket. Together they will be warmer. The three jam themselves between a grate and an opening on top of a hopper. Enrique stuffs rags under his head for a pillow. The car sways, and its wheels click-clack quietly. They sleep.",66,2003,Features
Sonia Nazario,2002-10-04,"Enrique's Journey- Inspired by Faith, the Poor Rush Forth to Offer Food","The train enters a tunnel, the first of 32 in the Cumbres de Acultzingo, or the Peaks of Acultzingo. Outside is bright sun. Inside is darkness so black that riders cannot see their hands. They shout, ""¡Ay! ¡Ay! ¡Ay! ¡Ay! ¡Ay!"" and listen for the echo. Enrique and his friends sleep on. Back in the daylight, the train hugs a hillside. Below, a valley is filled with fields of corn, radishes and lettuce, each a different hue of green.",67,2003,Features
Sonia Nazario,2002-10-04,"Enrique's Journey- Inspired by Faith, the Poor Rush Forth to Offer Food","El Mexicano is the longest tunnel. For eight minutes, the train vanishes inside. Black diesel smoke hugs the tops of the cars. It burns the lungs and stings the eyes. Enrique's eyes are closed, but his face and arms turn gray. His nose runs black soot. Engineers fear El Mexicano. If a locomotive overheats, they must stop. Riders spring for the arched exits, gasping for clean air.",68,2003,Features
Sonia Nazario,2002-10-04,"Enrique's Journey- Inspired by Faith, the Poor Rush Forth to Offer Food","Back outside, ice forms on the cars. Riders ache and shiver. Their lips crack, and their eyes grow dull. They hug themselves. They pull their shirts over their mouths to warm themselves with their breath. When the train slows, they jog alongside to ward off the cold. As night falls, some of the older immigrants drink whiskey. Too much and they tumble off. Others gather old clothing and trash and build fires on the ledges over the wheels of the hoppers. Some stand in the warm plumes of diesel smoke.",69,2003,Features
